rew_mean_NSN,retstd_NSN,eplen,ups,advstd_NSN,vpredstd_NSN,eprew_recent,retstd_IDN,advstd_IDN,loss,retmean_IDN,n_updates,rew_mean_IDN,vfn_loss,vpredstd_IDN,retmean_NSN,vpredmean_IDN,idn_pg_loss,epcount,best_ext_ret,tcount,ext_reward,eprew,vpredmean_NSN,total_secs,tps,metric,ext_reward_std,advmean_NSN,advmean_IDN
0.16015625,0.30437085,5.72,20.13046900497226,0.00024480984,0.30433446,0.8541666666666666,0.0023185764,0.0024991166,-5.02060477932287e-06,-0.08594221,1567,-0.00011536205,6.938316251610861e-06,0.0014266184,16.622679,-0.09089306,-5.02060477932287e-06,145908.0,1.0,846117.0,0.16015625,0.86,16.62216,80.953608751297,10306.800130545796,0.00011536203904446059,0.3667508959770203,0.00051984796,0.0049508787
0.15234375,0.30423975,5.64,20.087951455241214,0.00021884043,0.30421114,0.8125,0.0021485137,0.0022342657,-5.151067549983082e-06,-0.080262914,1568,-0.00010656081,5.840340368952942e-06,0.0013134831,16.6129,-0.08490564,-5.151067549983082e-06,146004.0,1.0,846657.0,0.15234375,0.82,16.612425,81.00338983535767,10285.031145083502,0.00010656080485205167,0.35935378074645996,0.000476624,0.0046427213
0.16015625,0.3043694,5.72,20.111453683236395,0.00019920383,0.3043487,0.8541666666666666,0.001997597,0.0020519914,-5.354251091679299e-06,-0.07493353,1569,-0.00010403286,5.125027068212755e-06,0.0010763177,16.623947,-0.0793252,-5.354251091679299e-06,146100.0,1.0,847205.0,0.16015625,0.86,16.623505,81.05311274528503,10297.064285817034,0.00010403285705251618,0.3667508959770203,0.00044144056,0.004391658
0.15234375,0.3042396,5.64,20.068632235715175,0.00017924246,0.3042371,0.8125,0.0018453095,0.0018632868,-5.080636280278383e-06,-0.06986914,1570,-9.684021e-05,4.369977925004302e-06,0.0010323422,16.614052,-0.07397582,-5.080636280278383e-06,146196.0,1.0,847745.0,0.15234375,0.82,16.613657,81.1029417514801,10275.13970468617,9.684020915301517e-05,0.35935378074645996,0.00039564725,0.0041066622
0.16015625,0.30436927,5.72,20.14864916797971,0.00016606013,0.30435985,0.8541666666666666,0.0017165802,0.0017268977,-4.959438228979734e-06,-0.06516819,1571,-9.499969e-05,3.8067109926487315e-06,0.00086027,16.625,-0.069013864,-4.959438228979734e-06,146292.0,1.0,848293.0,0.16015625,0.86,16.624624,81.15257287025452,10316.108374005611,9.499969322253794e-05,0.3667508959770203,0.00037509814,0.0038456907
0.15234375,0.30424136,5.64,20.07228177641654,0.0001480047,0.3042385,0.8125,0.0015836755,0.0015782963,-4.7523644752800465e-06,-0.06071812,1572,-8.8905545e-05,3.2541783336152244e-06,0.00083564856,16.615023,-0.064303845,-4.7523644752800465e-06,146388.0,1.0,848833.0,0.15234375,0.82,16.614685,81.20239281654358,10277.008269525268,8.890554333144489e-05,0.35935378074645996,0.0003388108,0.0035857055
0.16015625,0.30436915,5.72,20.062584604493427,0.00013775636,0.3043662,0.8541666666666666,0.0014733903,0.0014681384,-4.797504516318332e-06,-0.056612704,1573,-8.7503926e-05,2.816073579955021e-06,0.0007033879,16.625893,-0.05994956,-4.797504516318332e-06,146484.0,1.0,849381.0,0.16015625,0.86,16.625576,81.25223684310913,10272.043317500635,8.750393499212805e-05,0.3667508959770203,0.0003160023,0.0033368366
0.15234375,0.30424216,5.64,20.1731669191737,0.0001242241,0.30424517,0.8125,0.0013576535,0.0013444653,-5.167637330790451e-06,-0.052736923,1574,-8.235382e-05,2.4079811756413014e-06,0.000682962,16.615845,-0.055842686,-5.167637330790451e-06,146580.0,1.0,849921.0,0.15234375,0.82,16.615559,81.30180764198303,10328.661462616934,8.235382544323025e-05,0.35935378074645996,0.0002863343,0.003105763
0.16015625,0.3043689,5.72,20.1848167665247,0.000114579205,0.30437016,0.8541666666666666,0.0012624692,0.001251987,-5.228134493032838e-06,-0.049174402,1575,-8.135813e-05,2.0709216101977294e-06,0.00057899876,16.626642,-0.052052803,-5.228134493032838e-06,146676.0,1.0,850469.0,0.16015625,0.86,16.62638,81.35134983062744,10334.626184460647,8.13581336842617e-05,0.3667508959770203,0.00026340486,0.0028784033
0.15234375,0.30424294,5.64,20.087566630428014,0.00010358958,0.30424654,0.8125,0.0011623425,0.001147192,-4.7939441477260446e-06,-0.045817666,1576,-7.687416e-05,1.7739336612976329e-06,0.0005597096,16.616528,-0.04849442,-4.7939441477260446e-06,146772.0,1.0,851009.0,0.15234375,0.82,16.616287,81.40113186836243,10284.834114779143,7.687416655244306e-05,0.35935378074645996,0.00024117847,0.0026767538
0.16015625,0.30436912,5.72,19.953777574797456,9.387826e-05,0.304371,0.8541666666666666,0.0010809916,0.0010691085,-4.9279769882561945e-06,-0.042737618,1577,-7.604834e-05,1.5170474370052032e-06,0.00047724642,16.62727,-0.045211285,-4.9279769882561945e-06,146868.0,1.0,851557.0,0.16015625,0.86,16.627047,81.45124769210815,10216.334118296298,7.604834172525443e-05,0.3667508959770203,0.00022142695,0.0024736782
0.15234375,0.3042436,5.64,19.976395841172017,8.507401e-05,0.30424857,0.8125,0.0009949806,0.0009799952,-5.152386923631285e-06,-0.03984197,1578,-7.211789e-05,1.2986629798206195e-06,0.00045811784,16.6171,-0.04214039,-5.152386923631285e-06,146964.0,1.0,852097.0,0.15234375,0.82,16.616901,81.50130677223206,10227.914670680073,7.211788579297719e-05,0.35935378074645996,0.0001983484,0.0022984296
0.16015625,0.30436912,5.72,20.017199990455055,7.801031e-05,0.30436972,0.8541666666666666,0.0009250472,0.00091346615,-4.964764229953506e-06,-0.03718605,1579,-7.153274e-05,1.1114733998359347e-06,0.00039282473,16.627785,-0.039305307,-4.964764229953506e-06,147060.0,1.0,852645.0,0.16015625,0.86,16.627602,81.5512638092041,10248.806395112988,7.153274054871872e-05,0.3667508959770203,0.00018321392,0.002119263
0.15234375,0.30424437,5.64,19.88547479411918,7.1849085e-05,0.3042498,0.8125,0.00085084984,0.000837034,-4.938182731469508e-06,-0.034692273,1580,-6.7948626e-05,9.526773846838902e-07,0.00037503563,16.617569,-0.036663286,-4.938182731469508e-06,147156.0,1.0,853185.0,0.15234375,0.82,16.617403,81.60155177116394,10181.36309458902,6.7948625049515e-05,0.35935378074645996,0.00016692979,0.0019710143
0.16015625,0.30436894,5.72,20.20601511728178,6.695526e-05,0.30437344,0.8541666666666666,0.00079016364,0.00077981106,-4.893013586600766e-06,-0.03240746,1581,-6.7514775e-05,8.128529600526235e-07,0.00032448798,16.628216,-0.034224376,-4.893013586600766e-06,147252.0,1.0,853733.0,0.16015625,0.86,16.628063,81.6510419845581,10345.479740048271,6.751477303623687e-05,0.3667508959770203,0.00015556838,0.0018169151
0.15234375,0.3042449,5.64,17.38103308953028,6.0956903e-05,0.30425093,0.8125,0.0007265523,0.0007146558,-4.703256612022429e-06,-0.030262576,1582,-6.4342195e-05,6.955196691175539e-07,0.0003083832,16.617971,-0.031951383,-4.703256612022429e-06,147348.0,1.0,854273.0,0.15234375,0.82,16.617828,81.708575963974,8899.088941839504,6.4342202070596e-05,0.35935378074645996,0.0001440961,0.001688807
0.16015625,0.3043692,5.72,18.869801508035057,5.5924193e-05,0.30437115,0.8541666666666666,0.0006750293,0.00066605513,-4.9916561692959615e-06,-0.028296672,1583,-6.396048e-05,5.922228503152382e-07,0.0002681956,16.62859,-0.029851088,-4.9916561692959615e-06,147444.0,1.0,854821.0,0.16015625,0.86,16.62846,81.76157069206238,9661.338372113949,6.39604798683043e-05,0.3667508959770203,0.00013116158,0.0015544153
0.15234375,0.30424544,5.64,18.754964518393646,5.0298895e-05,0.30424938,0.8125,0.00062087,0.00061095017,-4.692546402415218e-06,-0.026453892,1584,-6.107004e-05,5.082555982009278e-07,0.00025363464,16.61831,-0.02789842,-4.692546402415218e-06,147540.0,1.0,855361.0,0.15234375,0.82,16.61819,81.81488990783691,9602.541833417547,6.107003567497789e-05,0.35935378074645996,0.000119525735,0.0014445272
0.16015625,0.3043691,5.72,18.61752068463478,4.5221008e-05,0.30437163,0.8541666666666666,0.00057663827,0.00056913134,-5.028132970133839e-06,-0.024765097,1585,-6.0851253e-05,4.320421069792246e-07,0.0002220335,16.628895,-0.0260927,-5.028132970133839e-06,147636.0,1.0,855909.0,0.16015625,0.86,16.628786,81.86860275268555,9532.170590533007,6.0851254299147214e-05,0.3667508959770203,0.000107582615,0.0013276031
0.15234375,0.30424604,5.64,18.69152747820817,4.056627e-05,0.30424944,0.8125,0.00053038244,0.0005222289,-4.767440259457068e-06,-0.023182558,1586,-5.8163783e-05,3.713624927570437e-07,0.00020902042,16.61858,-0.024417251,-4.767440259457068e-06,147732.0,1.0,856449.0,0.15234375,0.82,16.618484,81.92210292816162,9570.062068842582,5.816378597955918e-05,0.35935378074645996,9.662345e-05,0.0012346912
0.16015625,0.30436954,5.72,18.732265037426085,3.914585e-05,0.30437234,0.8541666666666666,0.00049243256,0.00048624203,-4.705274477601051e-06,-0.02173246,1587,-5.7956167e-05,3.1546031327896645e-07,0.0001845384,16.629145,-0.022867775,-4.705274477601051e-06,147828.0,1.0,856997.0,0.16015625,0.86,16.629055,81.9754867553711,9590.919699162156,5.795616531637885e-05,0.3667508959770203,9.240239e-05,0.0011353131
0.15234375,0.30424622,5.64,18.510624964142124,3.4625722e-05,0.30425012,0.8125,0.00045278983,0.00044631088,-4.84768922130209e-06,-0.020373954,1588,-5.5521035e-05,2.7053472410424695e-07,0.00017334003,16.618813,-0.021429947,-4.84768922130209e-06,147924.0,1.0,857537.0,0.15234375,0.82,16.618732,82.02950978279114,9477.439981640768,5.5521038120787125e-05,0.35935378074645996,8.190351e-05,0.0010559914
0.16015625,0.30436924,5.72,18.71713470986974,3.0105628e-05,0.3043714,0.8541666666666666,0.00042042264,0.00041550546,-5.026813596487045e-06,-0.01912893,1589,-5.5356253e-05,2.295965095081935e-07,0.00015413444,16.629353,-0.020099707,-5.026813596487045e-06,148020.0,1.0,858085.0,0.16015625,0.86,16.62928,82.08293676376343,9583.172971453307,5.53562540517305e-05,0.3667508959770203,7.2232884e-05,0.000970777
0.15234375,0.30424646,5.64,18.740969777126413,2.9597013e-05,0.30425048,0.8125,0.00038664174,0.000381625,-4.700229813654928e-06,-0.017962765,1590,-5.316835e-05,1.9771641390775585e-07,0.00014423631,16.619001,-0.018864976,-4.700229813654928e-06,148116.0,1.0,858625.0,0.15234375,0.82,16.618933,82.13629579544067,9595.376525888723,5.316835085977801e-05,0.35935378074645996,6.883e-05,0.0009022129
0.16015625,0.30436933,5.72,18.886795511446532,2.4869318e-05,0.30437112,0.8541666666666666,0.00035916222,0.00035516714,-4.884554073214531e-06,-0.0168936,1591,-5.3036605e-05,1.6716663253646402e-07,0.00012874311,16.62952,-0.017722555,-4.884554073214531e-06,148212.0,1.0,859173.0,0.16015625,0.86,16.629463,82.18924283981323,9670.039301860625,5.3036608430071894e-05,0.3667508959770203,5.9069702e-05,0.0008289558
0.15234375,0.30424663,5.64,18.56732935807027,2.4156589e-05,0.30424997,0.8125,0.00033046555,0.00032665444,-4.793362071117127e-06,-0.015893796,1592,-5.0990708e-05,1.436732472252326e-07,0.00012063843,16.619156,-0.016664635,-4.793362071117127e-06,148308.0,1.0,859713.0,0.15234375,0.82,16.619099,82.24310088157654,9506.472631331979,5.099070646489659e-05,0.35935378074645996,5.7359706e-05,0.0007708389
0.16015625,0.3043694,5.72,18.506949530961815,2.4227613e-05,0.30437192,0.8541666666666666,0.00030716587,0.00030405924,-4.850871240098115e-06,-0.014977287,1593,-5.0913437e-05,1.2209517101050932e-07,0.00010821316,16.629673,-0.015684944,-4.850871240098115e-06,148404.0,1.0,860261.0,0.16015625,0.86,16.629616,82.29713463783264,9475.55815985245,5.0913437917188276e-05,0.3667508959770203,5.6491353e-05,0.00070765615
0.15234375,0.30424696,5.64,19.019716674829045,1.963415e-05,0.30424958,0.8125,0.00028272675,0.00027985752,-4.452963670094736e-06,-0.014119076,1594,-4.90263e-05,1.0521305101226137e-07,0.000100825324,16.619297,-0.0147774825,-4.452963670094736e-06,148500.0,1.0,860801.0,0.15234375,0.82,16.61925,82.34971165657043,9738.094937512471,4.902630037880347e-05,0.35935378074645996,4.659383e-05,0.00065840746
0.16015625,0.30436933,5.72,18.416829496406038,1.8899445e-05,0.3043718,0.8541666666666666,0.00026291402,0.00026042742,-4.91070871551846e-06,-0.013331819,1595,-4.8912243e-05,8.95213692804949e-08,9.138452e-05,16.629795,-0.0139371455,-4.91070871551846e-06,148596.0,1.0,861349.0,0.16015625,0.86,16.629753,82.40400981903076,9429.416702159891,4.891224277040844e-05,0.3667508959770203,4.4389297e-05,0.0006053262
0.15234375,0.304247,5.64,18.094261075137076,1.8731555e-05,0.3042499,0.8125,0.00024186923,0.00023965226,-4.913502683241006e-06,-0.01259523,1596,-4.7200632e-05,7.697349631759683e-08,8.522168e-05,16.619411,-0.013158713,-4.913502683241006e-06,148692.0,1.0,861889.0,0.15234375,0.82,16.619366,82.45927596092224,9264.261670470183,4.72006307366731e-05,0.35935378074645996,4.4322922e-05,0.0005634831
0.16015625,0.30436918,5.72,18.776205995057836,1.4368451e-05,0.30437073,0.8541666666666666,0.00022501602,0.00022311845,-4.7098534802603e-06,-0.011919035,1597,-4.714478e-05,6.506005349275294e-08,7.790212e-05,16.629902,-0.012436737,-4.7098534802603e-06,148788.0,1.0,862437.0,0.16015625,0.86,16.62987,82.51253485679626,9613.417469469612,4.7144779273367014e-05,0.3667508959770203,3.3744087e-05,0.0005177022
0.15234375,0.30424726,5.64,18.560756183151383,1.3998014e-05,0.3042496,0.8125,0.00020738771,0.00020581906,-4.743381092946024e-06,-0.0112856,1598,-4.546249e-05,5.6525121028272445e-08,7.258922e-05,16.619503,-0.011768378,-4.743381092946024e-06,148884.0,1.0,862977.0,0.15234375,0.82,16.619473,82.5664119720459,9503.107165773508,4.546249268363075e-05,0.35935378074645996,3.09029e-05,0.00048277882
0.16015625,0.30436927,5.72,18.545409525830813,1.3592142e-05,0.30437076,0.8541666666666666,0.00019284758,0.00019124139,-4.513344417015133e-06,-0.010703754,1599,-4.5502555e-05,4.78549742055634e-08,6.628133e-05,16.629986,-0.011146886,-4.513344417015133e-06,148980.0,1.0,863525.0,0.16015625,0.86,16.629953,82.62033367156982,9495.249677225376,4.550255471258424e-05,0.3667508959770203,3.1108902e-05,0.00044313262
0.15234375,0.30424726,5.64,18.522232575392916,1.3236939e-05,0.30424935,0.8125,0.0001777309,0.00017644299,-4.573957994580594e-06,-0.010159626,1600,-4.3955755e-05,4.149746057890979e-08,6.180398e-05,16.619583,-0.010573002,-4.573957994580594e-06,149076.0,1.0,864065.0,0.15234375,0.82,16.61955,82.67432284355164,9483.383078601173,4.395575736756049e-05,0.35935378074645996,3.2248747e-05,0.00041337678
0.16015625,0.30436942,5.72,18.533199595250824,9.889347e-06,0.30436996,0.8541666666666666,0.00016561685,0.00016419112,-4.442670615389936e-06,-0.009658985,1601,-4.392923e-05,3.5207651164862825e-08,5.6941488e-05,16.630058,-0.010039155,-4.442670615389936e-06,149172.0,1.0,864613.0,0.16015625,0.86,16.630035,82.72828006744385,9488.998192768422,4.392923074192368e-05,0.3667508959770203,2.3195405e-05,0.00038017036
0.15234375,0.3042477,5.64,18.3389620042849,9.2455575e-06,0.3042496,0.8125,0.00015278289,0.00015166844,-4.761115026970849e-06,-0.009189658,1602,-4.247462e-05,3.0558568712516866e-08,5.320967e-05,16.619646,-0.0095445765,-4.761115026970849e-06,149268.0,1.0,865153.0,0.15234375,0.82,16.619625,82.78280878067017,9389.54854619387,4.2474621295696124e-05,0.35935378074645996,2.2449092e-05,0.00035491926
0.16015625,0.30436936,5.72,18.683118259932204,8.211462e-06,0.30437043,0.8541666666666666,0.00014237894,0.0001410298,-4.9032581349213195e-06,-0.008758053,1603,-4.249093e-05,2.594710217055744e-08,4.9307153e-05,16.630114,-0.009084629,-4.9032581349213195e-06,149364.0,1.0,865701.0,0.16015625,0.86,16.630096,82.83633303642273,9565.756549085288,4.249093217367771e-05,0.3667508959770203,1.9177736e-05,0.00032657647
0.15234375,0.30424756,5.64,18.66474425724686,8.121063e-06,0.30424833,0.8125,0.00013146456,0.00013037519,-4.7879293560988256e-06,-0.008353051,1604,-4.111734e-05,2.249956421174204e-08,4.5951514e-05,16.619694,-0.008657956,-4.7879293560988256e-06,149460.0,1.0,866241.0,0.15234375,0.82,16.619675,82.88990998268127,9556.349059710392,4.11173383933298e-05,0.35935378074645996,1.9694333e-05,0.00030490384
0.16015625,0.30436933,5.72,19.36634083951666,8.024929e-06,0.30436945,0.8541666666666666,0.00012282061,0.00012147952,-4.769613345464215e-06,-0.007980272,1605,-4.1103376e-05,1.9180151689113245e-08,4.2908756e-05,16.630161,-0.00826134,-4.769613345464215e-06,149556.0,1.0,866789.0,0.16015625,0.86,16.630142,82.94154596328735,9915.56650983253,4.110337401167878e-05,0.3667508959770203,1.9364985e-05,0.00028106768
0.15234375,0.30424768,5.64,19.68556074437378,8.274912e-06,0.3042485,0.8125,0.000113576105,0.00011252717,-4.708068445324247e-06,-0.0076301526,1606,-3.9808932e-05,1.6717083273221078e-08,4.0106162e-05,16.619743,-0.00789264,-4.708068445324247e-06,149652.0,1.0,867329.0,0.15234375,0.82,16.619728,82.99234461784363,10079.007101119376,3.980893416155595e-05,0.35935378074645996,1.8588778e-05,0.00026248756
0.16015625,0.30436924,5.72,19.923825629284096,8.0661275e-06,0.30437064,0.8541666666666666,0.00010613913,0.00010475664,-4.724599421023455e-06,-0.0073082526,1607,-3.986063e-05,1.4243897579942674e-08,3.7591915e-05,16.63021,-0.007550078,-4.724599421023455e-06,149748.0,1.0,867877.0,0.16015625,0.86,16.630192,83.04253578186035,10200.998722193457,3.986063165939413e-05,0.3667508959770203,1.9191735e-05,0.00024182514
0.15234375,0.30424765,5.64,19.96203965466366,5.2969826e-06,0.3042482,0.8125,9.818703e-05,9.71068e-05,-4.582417507966504e-06,-0.0070055444,1608,-3.8661638e-05,1.2422316434760697e-08,3.5198394e-05,16.619787,-0.007231696,-4.582417507966504e-06,149844.0,1.0,868417.0,0.15234375,0.82,16.619774,83.0926308631897,10220.564303187793,3.866163964024357e-05,0.35935378074645996,1.395972e-05,0.00022615162
0.16015625,0.30436933,5.72,19.80201310596189,3.7216087e-06,0.3043702,0.8541666666666666,9.200694e-05,9.0546746e-05,-4.206163187822284e-06,-0.0067261625,1609,-3.868353e-05,1.061969353196209e-08,3.3197433e-05,16.630243,-0.006934851,-4.206163187822284e-06,149940.0,1.0,868965.0,0.16015625,0.86,16.630234,83.14313077926636,10138.630710252488,3.868353178404504e-05,0.3667508959770203,9.361562e-06,0.00020868873
0.15234375,0.3042478,5.64,19.492343512550132,3.7919133e-06,0.30424836,0.8125,8.519084e-05,8.3927094e-05,-4.737987183034366e-06,-0.0064631747,1610,-3.7520847e-05,9.258393810866275e-09,3.104052e-05,16.619812,-0.006659035,-4.737987183034366e-06,150036.0,1.0,869505.0,0.15234375,0.82,16.619804,83.1944329738617,9980.079878425668,3.752085103769786e-05,0.35935378074645996,8.798787e-06,0.00019586038
0.16015625,0.3043695,5.72,19.796125073746314,3.8103437e-06,0.3043695,0.8541666666666666,7.996758e-05,7.840613e-05,-4.826579242945585e-06,-0.0062205642,1611,-3.75488e-05,7.956228583368604e-09,2.9719313e-05,16.630264,-0.006401464,-4.826579242945585e-06,150132.0,1.0,870053.0,0.16015625,0.86,16.630257,83.24494791030884,10135.616037758113,3.754879980988335e-05,0.3667508959770203,8.6283635e-06,0.0001808998
0.15234375,0.30424792,5.64,20.034123367628656,3.6716453e-06,0.30424812,0.8125,7.433193e-05,7.29699e-05,-4.401973759135622e-06,-0.0059915865,1612,-3.6417317e-05,6.989506492101801e-09,2.7965882e-05,16.619837,-0.006161409,-4.401973759135622e-06,150228.0,1.0,870593.0,0.15234375,0.82,16.619827,83.29486274719238,10257.471164225872,3.641731746029109e-05,0.35935378074645996,8.637608e-06,0.00016982225
0.16015625,0.30436954,5.72,19.83760263347081,3.5575285e-06,0.30437043,0.8541666666666666,6.987724e-05,6.816084e-05,-4.675877183520555e-06,-0.0057800217,1613,-3.6463884e-05,6.0018064222215165e-09,2.6608865e-05,16.630287,-0.0059372224,-4.675877183520555e-06,150324.0,1.0,871141.0,0.16015625,0.86,16.630281,83.34527206420898,10156.852548337054,3.646388783333046e-05,0.3667508959770203,6.4226024e-06,0.00015720088
0.15234375,0.3042478,5.64,19.994012718206868,3.3951228e-06,0.30424902,0.8125,6.505163e-05,6.3530555e-05,-4.698832829790403e-06,-0.0055811293,1614,-3.5412024e-05,5.278336212555246e-09,2.5273008e-05,16.619858,-0.0057286764,-4.698832829790403e-06,150420.0,1.0,871681.0,0.15234375,0.82,16.619854,83.39528703689575,10236.934511721916,3.541202507525062e-05,0.35935378074645996,7.3635715e-06,0.00014754725
0.16015625,0.3043695,5.72,20.093340551209394,2.8757602e-06,0.30436885,0.8541666666666666,6.1249055e-05,5.9391492e-05,-4.730187356472232e-06,-0.0053960984,1615,-3.547256e-05,4.557742997827555e-09,2.4431278e-05,16.63031,-0.0055327937,-4.730187356472232e-06,150516.0,1.0,872229.0,0.16015625,0.86,16.630302,83.44505476951599,10287.79036221921,3.547256104260062e-05,0.3667508959770203,6.273641e-06,0.0001366955
0.15234375,0.30424795,5.64,20.037664639477168,2.9887372e-06,0.30424848,0.8125,5.7001147e-05,5.533571e-05,-4.365516360849115e-06,-0.005222307,1616,-3.448449e-05,4.015350200485083e-09,2.3106832e-05,16.619877,-0.0053511746,-4.365516360849115e-06,150612.0,1.0,872769.0,0.15234375,0.82,16.619871,83.49496078491211,10259.28429541231,3.448448842391372e-05,0.35935378074645996,7.3026085e-06,0.00012886777
0.16015625,0.30436954,5.72,19.842107255042954,3.066231e-06,0.30437014,0.8541666666666666,5.3823525e-05,5.174004e-05,-4.627421731129289e-06,-0.0050601196,1617,-3.4545028e-05,3.4734596402833757e-09,2.2068694e-05,16.63033,-0.005179705,-4.627421731129289e-06,150708.0,1.0,873317.0,0.16015625,0.86,16.630325,83.54535865783691,10159.158914581993,3.454502742291273e-05,0.3667508959770203,6.240966e-06,0.00011958604
0.15234375,0.30424747,5.64,19.860898552920677,3.9473266e-06,0.3042491,0.8125,5.0263556e-05,4.8350583e-05,-4.594835142294855e-06,-0.0049071363,1618,-3.3604912e-05,3.066450195617539e-09,2.1016062e-05,16.6199,-0.005019556,-4.594835142294855e-06,150804.0,1.0,873857.0,0.15234375,0.82,16.619892,83.5957088470459,10168.780059095387,3.360491336934501e-05,0.35935378074645996,6.252751e-06,0.00011241954
0.16015625,0.3043695,5.72,19.874827043727137,3.0966091e-06,0.3043703,0.8541666666666666,4.765259e-05,4.5449146e-05,-4.3832696974279665e-06,-0.0047647012,1619,-3.3640776e-05,2.663586425496097e-09,2.0539883e-05,16.630348,-0.0048695477,-4.3832696974279665e-06,150900.0,1.0,874405.0,0.16015625,0.86,16.630342,83.64602375030518,10175.911446388294,3.3640773532776315e-05,0.3667508959770203,6.229876e-06,0.00010484603
0.15234375,0.30424774,5.64,20.1214877500012,3.6340116e-06,0.30424872,0.8125,4.4606557e-05,4.2534306e-05,-4.351449509460564e-06,-0.004630134,1620,-3.2731852e-05,2.3783236028733033e-09,1.965023e-05,16.619917,-0.004728991,-4.351449509460564e-06,150996.0,1.0,874945.0,0.15234375,0.82,16.619911,83.69572186470032,10302.201728000615,3.273185181266551e-05,0.35935378074645996,5.8985397e-06,9.8857374e-05
0.16015625,0.3043695,5.72,19.969643010179304,3.0061694e-06,0.30436942,0.8541666666666666,4.237358e-05,3.9965114e-05,-4.494252304234865e-06,-0.0045044394,1621,-3.280869e-05,2.061685604644777e-09,1.9035551e-05,16.630367,-0.0045963535,-4.494252304234865e-06,151092.0,1.0,875493.0,0.16015625,0.86,16.63036,83.74579787254333,10224.457221211804,3.280868956305009e-05,0.3667508959770203,6.1926057e-06,9.191363e-05
0.15234375,0.30424798,5.64,20.00879674463203,3.3058052e-06,0.30424833,0.8125,3.9769533e-05,3.7481324e-05,-4.392582923173037e-06,-0.004385189,1622,-3.1924912e-05,1.8427015792873052e-09,1.8193477e-05,16.619932,-0.00447226,-4.392582923173037e-06,151188.0,1.0,876033.0,0.15234375,0.82,16.619926,83.79577589035034,10244.503933251599,3.192491173346449e-05,0.35935378074645996,7.260221e-06,8.707072e-05
0.16015625,0.3043693,5.72,19.885097687825645,2.7548006e-06,0.30436987,0.8541666666666666,3.7773032e-05,3.5194385e-05,-4.664218674102841e-06,-0.0042740298,1623,-3.2037136e-05,1.5996610240135798e-09,1.7737455e-05,16.630383,-0.004355057,-4.664218674102841e-06,151284.0,1.0,876581.0,0.16015625,0.86,16.630375,83.8460648059845,10181.17001616673,3.203713489104606e-05,0.3667508959770203,6.79632e-06,8.102739e-05
0.15234375,0.3042481,5.64,20.064120165514602,3.1254606e-06,0.30424774,0.8125,3.54904e-05,3.30985e-05,-4.385598003862554e-06,-0.0041689696,1624,-3.121482e-05,1.4386432461988008e-09,1.7088942e-05,16.619947,-0.004245767,-4.385598003862554e-06,151380.0,1.0,877121.0,0.15234375,0.82,16.619942,83.89590501785278,10272.829524743476,3.121482041024137e-05,0.35935378074645996,6.4693495e-06,7.6797514e-05
0.16015625,0.3043695,5.72,19.972495761985485,3.2206121e-06,0.30436978,0.8541666666666666,3.404989e-05,3.129852e-05,-4.191417247058696e-06,-0.004069739,1625,-3.1230655e-05,1.2720154281738632e-09,1.67979e-05,16.630398,-0.004141866,-4.191417247058696e-06,151476.0,1.0,877669.0,0.16015625,0.86,16.63039,83.94597387313843,10225.917830136568,3.1230654864581694e-05,0.3667508959770203,6.401222e-06,7.212741e-05
0.15234375,0.3042478,5.64,20.038143285749776,2.2210108e-06,0.3042487,0.8125,3.2039494e-05,2.9413786e-05,-4.608184099197388e-06,-0.0039760126,1626,-3.0459094e-05,1.128199235422844e-09,1.5984706e-05,16.61996,-0.004044283,-4.608184099197388e-06,151572.0,1.0,878209.0,0.15234375,0.82,16.619959,83.99587869644165,10259.529362303885,3.0459095038774343e-05,0.35935378074645996,2.5511936e-06,6.8271016e-05
0.16015625,0.30436933,5.72,19.94210836613986,2.0931277e-06,0.3043703,0.8541666666666666,3.0827316e-05,2.7924969e-05,-4.423782229422656e-06,-0.003887509,1627,-3.04889e-05,1.0082375975772882e-09,1.5953437e-05,16.630405,-0.003951941,-4.423782229422656e-06,151668.0,1.0,878757.0,0.16015625,0.86,16.630405,84.04602384567261,10210.359483463608,3.0488898422239192e-05,0.3667508959770203,1.3233333e-06,6.443204e-05
0.15234375,0.30424792,5.64,20.0666159535736,7.754276e-07,0.30424815,0.8125,2.9001361e-05,2.6271784e-05,-4.549976438283487e-06,-0.0038027533,1628,-2.9751327e-05,9.054254082596635e-10,1.54444e-05,16.619965,-0.0038640378,-4.549976438283487e-06,151764.0,1.0,879297.0,0.15234375,0.82,16.619965,84.09585785865784,10274.107368229683,2.9751327929261613e-05,0.35935378074645996,2.2296716e-07,6.128442e-05
0.16015625,0.30436945,5.72,19.99001048517777,1.1236258e-06,0.30436948,0.8541666666666666,2.7924356e-05,2.4927469e-05,-4.454205433528785e-06,-0.0037234358,1629,-2.9818382e-05,8.018872857395998e-10,1.5356358e-05,16.630405,-0.0037809634,-4.454205433528785e-06,151860.0,1.0,879845.0,0.16015625,0.86,16.63041,84.14588284492493,10234.885368411018,2.9818384518875973e-05,0.3667508959770203,-1.5437406e-06,5.7527708e-05
